"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"9/1/2010 0:00","40422","40422","0","19.936","21.27","79.6","0.0598","20.674","22.753","78","0.001","21.7","22.345","79.1","0.2959"
"9/1/2010 1:00","40422.04167","40422","0.041666667","19.674","20.246","83.5","0.0598","20.555","21.987","79.3","0.001","21.318","21.032","84.5","0.2966"
"9/1/2010 2:00","40422.08333","40422","0.083333333","19.413","19.865","86.1","0.0598","20.436","21.366","82.3","0.001","20.913","20.436","87.8","0.2959"
"9/1/2010 3:00","40422.125","40422","0.125","19.199","19.484","87.7","0.0598","20.317","21.175","83.3","0.001","20.579","21.032","88.5","0.2966"
"9/1/2010 4:00","40422.16667","40422","0.166666667","19.008","19.579","88.2","0.0606","20.222","22.154","82.7","0.001","20.365","21.056","86.8","0.2966"
"9/1/2010 5:00","40422.20833","40422","0.208333333","18.842","19.579","89","0.0606","20.15","22.034","79.5","0.001","20.198","21.032","86.9","0.2959"
"9/1/2010 6:00","40422.25","40422","0.25","18.699","19.413","88.8","0.0635","20.103","21.056","82.9","0.001","20.031","20.746","86.6","0.2966"
"9/1/2010 7:00","40422.29167","40422","0.291666667","18.628","21.509","88.3","0.0642","20.031","21.175","85.2","0.001","20.007","22.8","87.5","0.2966"
"9/1/2010 8:00","40422.33333","40422","0.333333333","18.818","26.378","81","0.0606","19.984","23.184","84.6","0.0017","20.484","26.304","79.9","0.2974"
"9/1/2010 9:00","40422.375","40422","0.375","19.341","28.171","71.5","0.0598","20.031","25.89","78.8","0.001","21.437","29.14","71.4","0.2974"
"9/1/2010 10:00","40422.41667","40422","0.416666667","19.817","30.343","61.4","0.0591","20.198","28.518","66.8","0.0017","23.545","30.596","62.5","0.2974"
"9/1/2010 11:00","40422.45833","40422","0.458333333","20.269","32.047","54.2","0.0591","20.388","29.49","57.1","0.001","26.769","31.153","56.2","0.2988"
"9/1/2010 12:00","40422.5","40422","0.5","21.008","32.949","48.5","0.062","20.579","30.976","50.9","0.0003","26.524","31.919","50.6","0.2974"
"9/1/2010 13:00","40422.54167","40422","0.541666667","21.819","33.391","47.6","0.0562","20.722","31.026","49.8","-0.0004","25.817","32.124","51.2","0.2966"
"9/1/2010 14:00","40422.58333","40422","0.583333333","22.393","32.949","48.4","0.0548","20.889","31.179","51.2","-0.0004","26.769","31.663","50.8","0.2959"
"9/1/2010 15:00","40422.625","40422","0.625","22.657","32.33","49.6","0.0533","21.008","30.9","51.4","-0.0011","26.5","31.382","52.7","0.2952"
"9/1/2010 16:00","40422.66667","40422","0.666666667","22.8","32.15","49.9","0.0526","21.103","30.596","52.2","-0.0018","26.012","30.874","53.6","0.2944"
"9/1/2010 17:00","40422.70833","40422","0.708333333","22.729","30.268","50.3","0.0511","21.151","29.865","51.5","-0.0026","25.21","30.167","52.1","0.293"
"9/1/2010 18:00","40422.75","40422","0.75","22.465","27.875","54.4","0.0504","21.175","28.717","53","-0.0026","24.412","28.99","52.9","0.2923"
"9/1/2010 19:00","40422.79167","40422","0.791666667","22.034","25.453","58.9","0.0497","21.151","26.916","56.9","-0.0033","23.785","27.186","57.3","0.2923"
"9/1/2010 20:00","40422.83333","40422","0.833333333","21.533","23.809","64.9","0.0497","21.079","25.113","64","-0.0033","23.112","24.823","63.2","0.2923"
"9/1/2010 21:00","40422.875","40422","0.875","21.032","23.064","69","0.0526","20.984","24.243","68","-0.0033","22.489","24.074","68.3","0.2923"
"9/1/2010 22:00","40422.91667","40422","0.916666667","20.627","23.232","70.4","0.0526","20.889","23.978","70.6","-0.0033","22.034","23.954","70.5","0.2915"
"9/1/2010 23:00","40422.95833","40422","0.958333333","20.341","23.184","70.6","0.0526","20.817","23.833","71.3","-0.0033","21.795","23.545","71.2","0.2923"
"9/2/2010 0:00","40423","40423","0","20.198","22.585","71","0.0526","20.746","24.195","69.9","-0.0033","21.7","23.809","71.2","0.2923"
"9/2/2010 1:00","40423.04167","40423","0.041666667","20.126","23.04","73.2","0.0497","20.674","24.171","70.3","-0.0033","21.604","23.905","72.8","0.2923"
"9/2/2010 2:00","40423.08333","40423","0.083333333","20.079","22.729","74.4","0.0497","20.627","24.195","70.9","-0.0033","21.628","23.617","75.1","0.2923"
"9/2/2010 3:00","40423.125","40423","0.125","20.031","22.537","77.3","0.0497","20.579","23.761","72.3","-0.0033","21.557","23.064","77.7","0.2923"
"9/2/2010 4:00","40423.16667","40423","0.166666667","20.007","22.058","79.5","0.0497","20.531","22.896","76.6","-0.0033","21.509","22.968","79.4","0.293"
"9/2/2010 5:00","40423.20833","40423","0.208333333","19.96","22.178","81.1","0.0497","20.484","23.569","77.1","-0.0033","21.413","22.776","81.7","0.293"
"9/2/2010 6:00","40423.25","40423","0.25","19.888","21.724","82.5","0.0497","20.46","22.729","79.8","-0.0033","21.27","22.489","84.5","0.293"
"9/2/2010 7:00","40423.29167","40423","0.291666667","19.888","23.978","83.6","0.0504","20.436","23.689","81.2","-0.0033","21.366","24.388","84.8","0.2937"
"9/2/2010 8:00","40423.33333","40423","0.333333333","20.079","24.798","79.3","0.0504","20.436","23.833","79.8","-0.0033","21.843","24.823","81.4","0.2944"
"9/2/2010 9:00","40423.375","40423","0.375","20.365","25.331","74.5","0.0497","20.46","24.557","77","-0.0033","22.345","26.158","77.5","0.2944"
"9/2/2010 10:00","40423.41667","40423","0.416666667","20.579","28.345","69.1","0.0497","20.507","25.817","73.2","-0.0033","23.617","28.916","69.8","0.2952"
"9/2/2010 11:00","40423.45833","40423","0.458333333","20.936","27.677","64.4","0.049","20.603","26.378","68.7","-0.0033","25.428","27.751","66.9","0.2952"
"9/2/2010 12:00","40423.5","40423","0.5","21.437","28.518","62.2","0.0504","20.698","26.989","66.4","-0.004","26.158","28.27","66.5","0.2952"
"9/2/2010 13:00","40423.54167","40423","0.541666667","21.891","29.439","60.2","0.049","20.793","27.974","64.6","-0.004","26.402","29.29","65.3","0.2952"
"9/2/2010 14:00","40423.58333","40423","0.583333333","22.298","29.115","58.5","0.0475","20.913","28.171","61.6","-0.004","26.842","28.518","63.5","0.2944"
"9/2/2010 15:00","40423.625","40423","0.625","22.489","30.192","59.8","0.0475","20.984","28.543","63.3","-0.004","26.5","29.215","63.8","0.2937"
"9/2/2010 16:00","40423.66667","40423","0.666666667","22.537","28.518","64.4","0.0468","21.056","27.899","68.1","-0.004","26.378","28.692","68.5","0.2937"
"9/2/2010 17:00","40423.70833","40423","0.708333333","22.513","27.014","65.7","0.046","21.127","27.604","64.1","-0.0047","26.036","27.431","65.9","0.2937"
"9/2/2010 18:00","40423.75","40423","0.75","22.345","22.968","85.8","0.0969","21.127","22.92","87.7","0.0003","24.847","23.064","88.9","0.3082"
"9/2/2010 19:00","40423.79167","40423","0.791666667","22.058","22.417","90.4","0.0983","21.056","22.441","91.4","0.0017","24.122","22.896","92.8","0.309"
"9/2/2010 20:00","40423.83333","40423","0.833333333","21.795","21.652","91.2","0.0962","20.984","21.987","91.5","0.0017","23.617","22.13","93.8","0.309"
"9/2/2010 21:00","40423.875","40423","0.875","21.485","21.103","91.8","0.094","20.889","21.748","92.2","0.0017","23.112","22.011","94.6","0.3082"
"9/2/2010 22:00","40423.91667","40423","0.916666667","21.175","21.318","92.4","0.0918","20.817","21.772","92.6","0.0017","22.729","22.058","95.1","0.3082"
"9/2/2010 23:00","40423.95833","40423","0.958333333","20.936","21.533","92.7","0.0904","20.746","21.819","93","0.0017","22.489","22.058","95.4","0.3082"
"9/3/2010 0:00","40424","40424","0","20.77","21.032","92.9","0.0882","20.698","21.557","93.2","0.0017","22.274","21.772","95.7","0.3075"
"9/3/2010 1:00","40424.04167","40424","0.041666667","20.603","21.533","93.1","0.0896","20.65","21.748","93.5","0.0017","22.058","22.058","96","0.3075"
"9/3/2010 2:00","40424.08333","40424","0.083333333","20.484","21.557","93.3","0.0867","20.627","21.772","93.6","0.0003","21.939","21.891","96.1","0.3068"
"9/3/2010 3:00","40424.125","40424","0.125","20.365","21.127","93.4","0.0867","20.603","21.724","93.6","-0.0004","21.748","21.485","96.3","0.3068"
"9/3/2010 4:00","40424.16667","40424","0.166666667","20.222","20.865","93.5","0.0845","20.555","21.246","93.1","-0.0004","21.461","21.127","96.4","0.3068"
"9/3/2010 5:00","40424.20833","40424","0.208333333","20.007","20.531","93.6","0.0831","20.531","21.079","93.4","-0.0004","21.151","20.77","96.5","0.3068"
"9/3/2010 6:00","40424.25","40424","0.25","19.817","20.579","93.7","0.0816","20.484","21.079","93.3","-0.0004","20.96","20.889","96.6","0.3061"
"9/3/2010 7:00","40424.29167","40424","0.291666667","19.77","21.772","91.4","0.0853","20.46","21.795","92.4","-0.0004","21.151","22.058","94.7","0.3061"
"9/3/2010 8:00","40424.33333","40424","0.333333333","19.936","25.453","86","0.0896","20.46","23.761","87.2","-0.0011","21.485","25.404","87.8","0.3061"
"9/3/2010 9:00","40424.375","40424","0.375","20.317","25.283","78.9","0.086","20.484","24.46","80.6","-0.0018","22.274","25.647","80.7","0.3068"
"9/3/2010 10:00","40424.41667","40424","0.416666667","20.579","23.954","82.6","0.0882","20.555","23.208","82.5","-0.0018","22.753","24.026","84.3","0.3068"
