"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"12/1/2010 0:00","40513","40513","0","4.895","8.593","92.8","0.2422","6.484","8.469","93.7","0.2276","6.712","8.419","95.9","1.8967"
"12/1/2010 1:00","40513.04167","40513","0.041666667","5.024","7.87","92.8","0.2545","6.56","7.77","93.7","0.2247","6.813","7.77","96","1.912"
"12/1/2010 2:00","40513.08333","40513","0.083333333","5.076","7.217","91.7","0.2552","6.636","7.167","92.2","0.2233","6.763","7.167","94.8","1.9091"
"12/1/2010 3:00","40513.125","40513","0.125","5.076","6.56","91.5","0.253","6.661","6.535","91.9","0.2334","6.585","6.56","94.5","1.917"
"12/1/2010 4:00","40513.16667","40513","0.166666667","5.024","6","91.3","0.2589","6.661","6.026","92.3","0.2342","6.408","6.077","94.6","1.9236"
"12/1/2010 5:00","40513.20833","40513","0.208333333","4.973","5.076","91.1","0.2625","6.636","4.999","92.2","0.2313","6.204","5.282","94.5","1.9882"
"12/1/2010 6:00","40513.25","40513","0.25","4.895","3.775","90.7","0.261","6.585","3.67","91.5","0.2211","5.898","3.932","93.9","1.9846"
"12/1/2010 7:00","40513.29167","40513","0.291666667","4.766","3.116","90","0.2603","6.509","3.089","90.8","0.2138","5.462","3.195","93.4","1.9998"
"12/1/2010 8:00","40513.33333","40513","0.333333333","4.61","2.53","89.6","0.2538","6.408","2.557","90.1","0.2051","5.128","2.637","93.2","2.0057"
"12/1/2010 9:00","40513.375","40513","0.375","4.454","2.074","88.2","0.2494","6.331","2.074","88.4","0.1993","4.792","2.209","92","2.026"
"12/1/2010 10:00","40513.41667","40513","0.416666667","4.298","2.182","87.1","0.2436","6.23","2.155","87.1","0.1949","4.558","2.236","91.5","2.0369"
"12/1/2010 11:00","40513.45833","40513","0.458333333","4.168","1.588","87.4","0.2371","6.153","1.643","87.5","0.1913","4.428","1.697","91.3","2.0398"
"12/1/2010 12:00","40513.5","40513","0.5","4.037","1.289","87.8","0.2342","6.077","1.208","87.9","0.187","4.194","1.425","91.3","2.0398"
"12/1/2010 13:00","40513.54167","40513","0.541666667","3.932","1.697","85.9","0.2305","6","1.48","86","0.1848","4.194","1.805","89.6","2.0797"
"12/1/2010 14:00","40513.58333","40513","0.583333333","3.854","1.67","84.5","0.2276","5.924","1.289","84.8","0.1819","4.298","1.643","87.6","2.0442"
