"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"5/2/2010 1:00","40300.04167","40300","0.041666667","12.05","14.673","87.4","0.1187","10.271","15.342","85.8","0.07","15.342","14.816","91.4","0.4463"
"5/2/2010 2:00","40300.08333","40300","0.083333333","11.783","16.415","88.7","0.1187","10.247","17.415","85.6","0.07","15.151","17.51","90.3","0.4463"
"5/2/2010 3:00","40300.125","40300","0.125","11.637","16.868","83","0.1187","10.247","17.558","79.9","0.0707","14.96","17.938","83.9","0.4477"
"5/2/2010 4:00","40300.16667","40300","0.166666667","11.589","17.391","81","0.1187","10.271","17.843","79","0.0715","14.792","18.129","81.8","0.447"
"5/2/2010 5:00","40300.20833","40300","0.208333333","11.662","16.749","80.9","0.1187","10.296","16.844","80","0.0707","14.721","17.225","82.4","0.447"
"5/2/2010 6:00","40300.25","40300","0.25","11.662","16.868","83.1","0.1187","10.296","16.392","83.6","0.0707","14.649","16.177","85.2","0.447"
"5/2/2010 7:00","40300.29167","40300","0.291666667","11.686","15.39","82.4","0.1187","10.32","15.318","83.6","0.07","14.577","14.745","85.7","0.447"
"5/2/2010 8:00","40300.33333","40300","0.333333333","11.856","15.27","81.8","0.1194","10.32","15.294","83.3","0.07","14.529","15.438","84.8","0.4477"
"5/2/2010 9:00","40300.375","40300","0.375","12.001","15.366","81.8","0.123","10.296","15.103","83.6","0.07","14.505","15.127","85.1","0.447"
"5/2/2010 10:00","40300.41667","40300","0.416666667","12.147","13.281","86","0.123","10.296","12.871","86.6","0.07","14.529","13.762","89.7","0.447"
"5/2/2010 11:00","40300.45833","40300","0.458333333","12.558","19.08","83.4","0.1223","10.32","18.842","85.5","0.07","14.601","19.674","86","0.447"
"5/2/2010 12:00","40300.5","40300","0.5","13.329","24.243","74.8","0.1209","10.418","23.088","77.6","0.07","14.84","25.113","75.4","0.4463"
"5/2/2010 13:00","40300.54167","40300","0.541666667","14.218","21.199","66.9","0.1201","10.638","20.603","68.7","0.0693","15.27","22.298","66.3","0.4455"
"5/2/2010 14:00","40300.58333","40300","0.583333333","14.888","22.944","64.4","0.118","10.834","22.106","67.2","0.0678","15.867","23.689","65","0.4448"
"5/2/2010 15:00","40300.625","40300","0.625","15.294","19.912","66.4","0.115","11.005","19.865","68.1","0.0671","16.582","19.817","68.1","0.4448"
"5/2/2010 16:00","40300.66667","40300","0.666666667","15.27","24.75","67.7","0.115","11.102","24.026","69.5","0.0664","17.201","24.944","71.6","0.4448"
"5/2/2010 17:00","40300.70833","40300","0.708333333","15.294","24.026","65","0.1143","11.224","23.665","66.9","0.0657","17.582","24.122","66.7","0.4448"
"5/2/2010 18:00","40300.75","40300","0.75","15.27","22.944","69.6","0.1143","11.37","22.561","71.2","0.0649","17.796","23.28","71.9","0.4448"
"5/2/2010 19:00","40300.79167","40300","0.791666667","15.27","22.13","74.3","0.1129","11.492","22.13","75.4","0.0642","17.915","22.489","76.5","0.4448"
"5/2/2010 20:00","40300.83333","40300","0.833333333","15.079","20.984","76.8","0.1143","11.589","20.841","77.7","0.0642","17.962","21.27","78.9","0.4448"
"5/2/2010 21:00","40300.875","40300","0.875","14.768","20.365","80.3","0.1121","11.613","20.103","80.5","0.0635","17.938","20.555","83.3","0.4448"
"5/2/2010 22:00","40300.91667","40300","0.916666667","14.457","20.007","81","0.1121","11.613","20.436","81.4","0.0635","17.843","20.603","83.5","0.4448"
"5/2/2010 23:00","40300.95833","40300","0.958333333","14.17","19.865","80.5","0.1136","11.637","19.96","80.1","0.0635","17.701","20.865","82.3","0.4455"
"5/3/2010 0:00","40301","40301","0","14.002","20.65","79.3","0.1129","11.637","20.674","79.3","0.0635","17.534","21.079","80.8","0.4455"
"5/3/2010 1:00","40301.04167","40301","0.041666667","13.93","19.984","79.4","0.1143","11.686","20.222","79.2","0.0635","17.391","20.531","81.2","0.4455"
"5/3/2010 2:00","40301.08333","40301","0.083333333","13.882","20.317","78.6","0.1143","11.71","20.436","78.7","0.0635","17.272","20.889","80.5","0.4455"
"5/3/2010 3:00","40301.125","40301","0.125","13.906","20.507","78.1","0.1129","11.759","20.484","78.3","0.0635","17.153","20.889","80.5","0.4455"
"5/3/2010 4:00","40301.16667","40301","0.166666667","13.93","17.058","83.8","0.1492","11.807","16.963","84.3","0.0729","17.058","17.344","86.7","0.4455"
"5/3/2010 5:00","40301.20833","40301","0.208333333","13.93","15.079","88.2","0.1543","11.832","14.96","89.3","0.078","16.963","15.175","90.9","0.4463"
"5/3/2010 6:00","40301.25","40301","0.25","13.762","14.577","85.1","0.155","11.783","14.649","87.1","0.0802","16.868","14.792","87.5","0.4463"
"5/3/2010 7:00","40301.29167","40301","0.291666667","13.57","15.963","87.4","0.1535","11.686","14.673","86.8","0.0795","16.677","17.629","90","0.4455"
"5/3/2010 8:00","40301.33333","40301","0.333333333","13.666","19.056","75.9","0.1506","11.613","17.011","75.3","0.0795","16.487","19.365","74.8","0.4455"
"5/3/2010 9:00","40301.375","40301","0.375","14.194","20.841","62.4","0.1477","11.637","18.794","65.1","0.0773","16.32","20.936","62.4","0.4455"
"5/3/2010 10:00","40301.41667","40301","0.416666667","14.96","21.533","55.6","0.1456","11.759","19.841","58.7","0.0751","16.32","22.369","54.8","0.4448"
"5/3/2010 11:00","40301.45833","40301","0.458333333","15.533","23.617","48.8","0.1448","11.832","20.96","52.6","0.0736","16.63","24.629","47.9","0.4441"
"5/3/2010 12:00","40301.5","40301","0.5","16.296","23.833","44.1","0.1405","11.88","22.154","47.1","0.0722","17.177","23.184","43.9","0.4441"
"5/3/2010 13:00","40301.54167","40301","0.541666667","16.915","24.653","41.8","0.1376","11.953","22.513","43.7","0.0707","17.891","24.605","41.9","0.4441"
"5/3/2010 14:00","40301.58333","40301","0.583333333","17.034","23.521","42.3","0.1332","12.025","22.082","44.3","0.0693","18.675","23.593","41.7","0.4433"
"5/3/2010 15:00","40301.625","40301","0.625","17.034","24.968","41.2","0.1303","12.074","23.352","43.3","0.0678","19.294","25.186","41.6","0.4433"
"5/3/2010 16:00","40301.66667","40301","0.666666667","17.106","24.267","39.4","0.1267","12.122","23.064","41.2","0.0664","19.698","24.098","40.2","0.4433"
"5/3/2010 17:00","40301.70833","40301","0.708333333","17.082","23.472","40.3","0.1238","12.195","22.537","41.6","0.0657","19.984","23.954","40.6","0.4433"
"5/3/2010 18:00","40301.75","40301","0.75","16.868","21.318","46.4","0.123","12.219","21.437","46.8","0.0642","20.055","22.13","45.8","0.4441"
"5/3/2010 19:00","40301.79167","40301","0.791666667","16.392","19.555","54.9","0.1223","12.219","20.222","55","0.0635","19.96","20.007","55.2","0.4441"
"5/3/2010 20:00","40301.83333","40301","0.833333333","15.676","16.868","63.8","0.1209","12.195","18.247","62.3","0.0635","19.698","17.796","64.4","0.4455"
"5/3/2010 21:00","40301.875","40301","0.875","14.912","15.557","69","0.1209","12.122","17.153","66.8","0.0635","19.294","17.082","68.8","0.4455"
"5/3/2010 22:00","40301.91667","40301","0.916666667","14.242","15.127","73.3","0.1194","12.05","16.796","70.2","0.0635","18.818","16.439","72.4","0.4455"
"5/3/2010 23:00","40301.95833","40301","0.958333333","13.69","14.505","71.1","0.1201","11.977","16.249","67.3","0.0628","18.319","15.7","70.2","0.4455"
"5/4/2010 0:00","40302","40302","0","13.305","16.153","68","0.1187","11.904","16.844","65","0.0628","17.796","16.749","69","0.4455"
"5/4/2010 1:00","40302.04167","40302","0.041666667","13.161","15.39","68.2","0.118","11.832","16.249","64.6","0.0628","17.32","15.963","68","0.4463"
"5/4/2010 2:00","40302.08333","40302","0.083333333","13.04","13.161","71","0.1172","11.783","14.409","68.6","0.0628","16.939","14.505","71.2","0.4463"
"5/4/2010 3:00","40302.125","40302","0.125","12.799","13.449","75.8","0.118","11.71","14.697","72.3","0.062","16.582","14.337","75.7","0.447"
"5/4/2010 4:00","40302.16667","40302","0.166666667","12.534","11.419","79.6","0.1172","11.637","13.906","74","0.0628","16.225","13.137","78.7","0.4463"
"5/4/2010 5:00","40302.20833","40302","0.208333333","12.243","13.281","81.6","0.1187","11.565","14.481","74.5","0.062","15.915","14.17","80.1","0.447"
"5/4/2010 6:00","40302.25","40302","0.25","12.122","13.088","80","0.118","11.492","13.81","76","0.062","15.605","14.218","78.8","0.447"
"5/4/2010 7:00","40302.29167","40302","0.291666667","12.195","14.553","78.9","0.1187","11.443","14.553","76.7","0.062","15.366","15.079","78.7","0.447"
"5/4/2010 8:00","40302.33333","40302","0.333333333","12.461","16.01","74.9","0.1194","11.419","15.27","74.8","0.062","15.247","16.534","76.1","0.447"
"5/4/2010 9:00","40302.375","40302","0.375","13.088","19.532","64.7","0.1194","11.467","17.677","66.9","0.062","15.27","20.15","64.3","0.4412"
"5/4/2010 10:00","40302.41667","40302","0.416666667","14.002","20.317","46.8","0.1172","11.613","18.39","48.6","0.0598","15.438","20.817","47","0.4404"
"5/4/2010 11:00","40302.45833","40302","0.458333333","14.697","20.579","39.5","0.1136","11.662","18.652","40.5","0.0591","15.843","21.127","39.9","0.4404"
"5/4/2010 12:00","40302.5","40302","0.5","15.438","21.366","36","0.1114","11.662","19.936","37.2","0.0584","16.463","22.034","36.3","0.439"
"5/4/2010 13:00","40302.54167","40302","0.541666667","16.082","22.321","35.3","0.1063","11.686","20.055","36.6","0.0569","17.201","22.441","35.6","0.439"
"5/4/2010 14:00","40302.58333","40302","0.583333333","16.272","21.604","35.6","0.1027","11.71","19.912","36.1","0.0555","18.105","21.079","35.9","0.439"
"5/4/2010 15:00","40302.625","40302","0.625","16.225","21.748","36.2","0.1027","11.71","20.031","36.3","0.0548","18.889","21.437","36.8","0.439"
"5/4/2010 16:00","40302.66667","40302","0.666666667","16.153","22.274","37.4","0.0983","11.71","20.341","37.7","0.054","19.27","21.461","38","0.4397"
"5/4/2010 17:00","40302.70833","40302","0.708333333","16.034","22.082","39.6","0.0983","11.71","19.984","39.6","0.0533","19.318","21.175","40.2","0.439"
"5/4/2010 18:00","40302.75","40302","0.75","15.748","19.841","38.8","0.0954","11.734","20.507","39.1","0.0526","19.199","21.056","39","0.4397"
"5/4/2010 19:00","40302.79167","40302","0.791666667","15.199","17.938","42.3","0.094","11.734","19.484","39.9","0.0526","18.961","18.985","41.6","0.4397"
"5/4/2010 20:00","40302.83333","40302","0.833333333","14.553","14.553","46.9","0.094","11.71","16.249","43.6","0.0519","18.58","14.984","48.7","0.4404"
"5/4/2010 21:00","40302.875","40302","0.875","13.834","12.92","56.3","0.0954","11.662","14.673","52.8","0.0519","18.057","13.882","59.1","0.4404"
"5/4/2010 22:00","40302.91667","40302","0.916666667","13.185","12.05","64.5","0.0962","11.565","15.199","61.4","0.0519","17.486","13.954","65.1","0.4404"
"5/4/2010 23:00","40302.95833","40302","0.958333333","12.63","12.147","66.4","0.094","11.492","13.594","60.8","0.0519","16.892","12.751","66.2","0.4412"
"5/5/2010 0:00","40303","40303","0","12.292","12.968","68.4","0.0947","11.419","13.233","68.2","0.0519","16.32","13.594","70","0.4412"
"5/5/2010 1:00","40303.04167","40303","0.041666667","12.219","11.516","70.6","0.0954","11.346","12.775","69","0.0519","15.867","12.799","71.9","0.4412"
"5/5/2010 2:00","40303.08333","40303","0.083333333","12.074","12.558","71.2","0.0947","11.273","12.896","68.6","0.0519","15.557","12.896","72","0.4419"
"5/5/2010 3:00","40303.125","40303","0.125","12.025","11.637","67.1","0.0954","11.2","12.05","66.2","0.0519","15.27","12.05","69.5","0.4419"
"5/5/2010 4:00","40303.16667","40303","0.166666667","11.977","11.662","69.6","0.0962","11.127","11.637","68.7","0.0519","15.031","11.759","71.7","0.4419"
"5/5/2010 5:00","40303.20833","40303","0.208333333","11.856","10.1","72.5","0.0954","11.053","10.883","71.5","0.0519","14.816","10.663","74.2","0.4426"
"5/5/2010 6:00","40303.25","40303","0.25","11.565","9.534","77.5","0.0954","10.956","9.854","75.9","0.0519","14.553","11.807","78.2","0.4426"
"5/5/2010 7:00","40303.29167","40303","0.291666667","11.394","13.738","73.7","0.0969","10.883","11.977","75","0.0519","14.242","14.768","72.2","0.4426"
"5/5/2010 8:00","40303.33333","40303","0.333333333","11.832","18.866","62.7","0.0976","10.858","17.034","68.1","0.0519","14.002","19.912","62.8","0.4419"
"5/5/2010 9:00","40303.375","40303","0.375","12.871","22.992","51.4","0.0969","11.005","21.032","55.3","0.0519","13.978","23.593","50.4","0.4412"
"5/5/2010 10:00","40303.41667","40303","0.416666667","14.074","24.798","43","0.0933","11.297","23.737","44.5","0.0504","14.194","25.501","41.8","0.4404"
"5/5/2010 11:00","40303.45833","40303","0.458333333","15.031","26.28","37.3","0.0896","11.565","24.798","38.5","0.0497","14.768","26.573","36.4","0.4404"
"5/5/2010 12:00","40303.5","40303","0.5","16.201","28.023","33.9","0.0867","11.759","25.939","34.4","0.0482","15.676","27.014","32.9","0.439"
"5/5/2010 13:00","40303.54167","40303","0.541666667","17.082","27.998","31.1","0.0838","11.977","26.475","31.3","0.0475","16.749","28.692","31.5","0.439"
"5/5/2010 14:00","40303.58333","40303","0.583333333","17.463","27.801","33.2","0.0831","12.171","26.134","34.1","0.046","17.962","27.85","32.7","0.4274"
"5/5/2010 15:00","40303.625","40303","0.625","17.653","27.751","35.7","0.0809","12.316","25.987","36.7","0.0453","19.103","27.431","35.6","0.4266"
"5/5/2010 16:00","40303.66667","40303","0.666666667","17.724","24.847","38","0.0751","12.437","24.968","38.8","0.0446","19.936","25.428","38.3","0.4266"
"5/5/2010 17:00","40303.70833","40303","0.708333333","17.272","16.63","52.3","0.1564","12.509","16.415","52.7","0.2225","20.222","16.844","53.6","0.4295"
"5/5/2010 18:00","40303.75","40303","0.75","16.677","16.677","85.5","0.1601","12.558","16.32","87.1","0.1673","20.079","17.225","88.1","0.4281"
"5/5/2010 19:00","40303.79167","40303","0.791666667","16.296","15.438","87.6","0.1637","12.558","15.223","89","0.1644","19.674","15.939","89.7","0.4288"
"5/5/2010 20:00","40303.83333","40303","0.833333333","15.867","14.888","89","0.1644","12.485","14.888","90","0.1564","19.246","15.557","90.8","0.4288"
"5/5/2010 21:00","40303.875","40303","0.875","15.485","14.768","90","0.1644","12.413","14.864","90.8","0.1477","18.818","15.342","92.3","0.4288"
"5/5/2010 22:00","40303.91667","40303","0.916666667","15.127","14.026","90.8","0.1623","12.316","14.337","91.2","0.1412","18.39","14.673","93","0.4288"
"5/5/2010 23:00","40303.95833","40303","0.958333333","14.745","13.497","91.3","0.1608","12.243","13.882","91.5","0.1368","18.01","14.266","93.3","0.4288"
"5/6/2010 0:00","40304","40304","0","14.361","12.751","91.3","0.1601","12.171","13.522","90.8","0.1332","17.629","13.449","92.6","0.4288"
"5/6/2010 1:00","40304.04167","40304","0.041666667","13.954","12.316","91.2","0.1594","12.098","13.377","89.5","0.1296","17.201","13.257","92.3","0.4288"
"5/6/2010 2:00","40304.08333","40304","0.083333333","13.546","11.734","91.3","0.1572","12.001","13.064","88.8","0.1267","16.773","12.727","92.3","0.4288"
"5/6/2010 3:00","40304.125","40304","0.125","13.064","11.565","91.3","0.1564","11.929","12.727","88.7","0.1245","16.368","12.098","92.4","0.4288"
"5/6/2010 4:00","40304.16667","40304","0.166666667","12.63","11.394","90.7","0.1557","11.832","12.364","87.7","0.1216","15.915","12.05","91.5","0.4295"
"5/6/2010 5:00","40304.20833","40304","0.208333333","12.34","11.078","88.8","0.1579","11.759","11.929","85.7","0.1194","15.485","11.686","89.8","0.4295"
"5/6/2010 6:00","40304.25","40304","0.25","12.147","10.932","87.7","0.1623","11.662","11.637","84.9","0.118","15.103","12.437","88.7","0.4288"
"5/6/2010 7:00","40304.29167","40304","0.291666667","12.025","13.112","80","0.1673","11.565","12.219","76","0.1158","14.768","13.858","77.4","0.4288"
"5/6/2010 8:00","40304.33333","40304","0.333333333","12.219","14.601","67.5","0.1608","11.492","13.064","66.5","0.1158","14.529","15.008","65.2","0.4295"
"5/6/2010 9:00","40304.375","40304","0.375","12.799","15.223","59.1","0.1601","11.443","13.594","60.2","0.123","14.409","15.557","59.3","0.4295"
"5/6/2010 10:00","40304.41667","40304","0.416666667","13.546","14.697","55.9","0.1572","11.443","13.305","57.6","0.1281","14.553","15.008","55.4","0.4288"
"5/6/2010 11:00","40304.45833","40304","0.458333333","14.026","14.96","55.9","0.155","11.419","13.618","57.6","0.1281","14.96","15.843","56.5","0.4281"
"5/6/2010 12:00","40304.5","40304","0.5","14.337","14.433","53.6","0.1514","11.346","13.185","55.4","0.1259","15.485","14.649","54","0.4274"
"5/6/2010 13:00","40304.54167","40304","0.541666667","14.481","13.93","55.1","0.1492","11.248","12.727","56.5","0.1238","15.939","14.745","55.9","0.4266"
"5/6/2010 14:00","40304.58333","40304","0.583333333","14.481","15.055","54","0.1477","11.175","13.233","55.5","0.1194","16.272","15.103","55","0.4274"
"5/6/2010 15:00","40304.625","40304","0.625","14.649","14.146","51.7","0.1441","11.102","13.04","53.4","0.118","16.534","14.457","52.9","0.4266"
"5/6/2010 16:00","40304.66667","40304","0.666666667","14.673","14.649","50.9","0.1412","11.053","13.329","53.2","0.1172","16.796","13.93","52.5","0.4266"
"5/6/2010 17:00","40304.70833","40304","0.708333333","14.625","14.05","49.5","0.1376","10.98","13.137","51.7","0.1158","16.892","14.242","52.4","0.4274"
"5/6/2010 18:00","40304.75","40304","0.75","14.337","11.832","51.8","0.1347","10.932","12.098","53.1","0.1143","16.725","12.582","53.4","0.4274"
"5/6/2010 19:00","40304.79167","40304","0.791666667","13.762","10.075","56.5","0.1325","10.858","10.956","56.1","0.1143","16.296","11.127","57.9","0.4281"
"5/6/2010 20:00","40304.83333","40304","0.833333333","13.137","9.04","61.3","0.1332","10.736","9.854","59.3","0.1129","15.652","9.706","61.9","0.4281"
"5/6/2010 21:00","40304.875","40304","0.875","12.485","7.519","66","0.1318","10.638","8.866","62.4","0.1078","14.936","8.643","65.5","0.4281"
"5/6/2010 22:00","40304.91667","40304","0.916666667","11.832","6.306","71.4","0.1318","10.516","8.17","65.9","0.102","14.314","7.419","71","0.4288"
"5/6/2010 23:00","40304.95833","40304","0.958333333","11.248","6.661","73.7","0.1325","10.394","7.895","68","0.102","13.81","7.67","73.1","0.4288"
"5/7/2010 0:00","40305","40305","0","10.883","6.484","73.9","0.1318","10.296","7.645","69.3","0.1056","13.305","7.619","73.7","0.4288"
"5/7/2010 1:00","40305.04167","40305","0.041666667","10.59","5.949","76.8","0.1303","10.198","7.343","71.4","0.102","12.896","7.015","76","0.4295"
"5/7/2010 2:00","40305.08333","40305","0.083333333","10.271","5.334","80","0.1296","10.1","6.23","75.5","0.102","12.509","6.687","80.2","0.4295"
"5/7/2010 3:00","40305.125","40305","0.125","10.051","5.898","79.5","0.1303","10.026","7.041","77.2","0.102","12.147","6.788","81.3","0.4295"
"5/7/2010 4:00","40305.16667","40305","0.166666667","9.879","5.154","80.4","0.1288","9.952","6.433","77.2","0.1012","11.856","5.949","82.3","0.4295"
"5/7/2010 5:00","40305.20833","40305","0.208333333","9.632","4.558","82.6","0.1288","9.879","5.77","79.5","0.0962","11.589","5.385","84.8","0.4295"
"5/7/2010 6:00","40305.25","40305","0.25","9.336","5.411","84.6","0.1288","9.805","5.872","82","0.1005","11.321","6.408","86.3","0.4303"
"5/7/2010 7:00","40305.29167","40305","0.291666667","9.361","8.17","83","0.1281","9.731","7.444","81.4","0.1027","11.053","8.916","80.2","0.4303"
"5/7/2010 8:00","40305.33333","40305","0.333333333","9.731","10.98","70.3","0.1288","9.706","9.238","73.5","0.102","10.907","12.171","70.1","0.4295"
"5/7/2010 9:00","40305.375","40305","0.375","10.443","12.727","61.2","0.1274","9.756","11.248","63.7","0.1012","10.907","13.834","61.6","0.4288"
"5/7/2010 10:00","40305.41667","40305","0.416666667","11.394","13.377","55.4","0.1245","9.879","12.122","56.7","0.1005","11.127","14.433","54.6","0.4288"
"5/7/2010 11:00","40305.45833","40305","0.458333333","12.025","13.666","54.4","0.123","9.952","12.509","55.4","0.0991","11.637","14.026","55.1","0.4281"
"5/7/2010 12:00","40305.5","40305","0.5","12.316","11.759","54.8","0.1209","10.001","11.224","55.2","0.0983","12.316","12.485","55.5","0.4274"
"5/7/2010 13:00","40305.54167","40305","0.541666667","12.268","8.045","69.3","0.1259","10.001","7.594","68.9","0.0976","12.871","8.17","72.4","0.4295"
"5/7/2010 14:00","40305.58333","40305","0.583333333","11.953","7.217","83.7","0.1361","9.928","6.965","84.5","0.0969","13.161","7.619","86.7","0.4303"
"5/7/2010 15:00","40305.625","40305","0.625","11.637","7.091","86.9","0.2095","9.829","6.712","87.9","0.1187","13.209","7.343","90.1","0.4303"
"5/7/2010 16:00","40305.66667","40305","0.666666667","11.346","7.142","88.7","0.2102","9.731","6.763","89.1","0.1456","13.088","7.444","92.1","0.4288"
"5/7/2010 17:00","40305.70833","40305","0.708333333","11.224","7.594","88.9","0.2087","9.657","7.519","88.8","0.1477","12.944","8.668","90.7","0.4295"
"5/7/2010 18:00","40305.75","40305","0.75","11.127","7.745","86.7","0.2066","9.608","7.695","85.4","0.1441","12.775","8.717","86.1","0.4288"
"5/7/2010 19:00","40305.79167","40305","0.791666667","11.029","7.116","83.8","0.2022","9.558","7.066","82.3","0.1347","12.606","7.92","83.4","0.431"
"5/7/2010 20:00","40305.83333","40305","0.833333333","10.687","6.051","86.7","0.2581","9.485","6.102","86.3","0.2407","12.437","6.56","87.7","0.4325"
"5/7/2010 21:00","40305.875","40305","0.875","9.854","6.102","89","0.2429","9.213","6.102","88.9","0.2523","12.195","6.585","91.5","0.4317"
"5/7/2010 22:00","40305.91667","40305","0.916666667","9.386","6.255","89.9","0.2327","8.866","6.204","89.9","0.2262","11.953","6.712","93.4","0.4317"
"5/7/2010 23:00","40305.95833","40305","0.958333333","9.386","6.306","89.8","0.2385","8.792","6.23","89.6","0.2138","11.734","6.914","92.9","0.431"
"5/8/2010 0:00","40306","40306","0","9.46","6.331","89.1","0.2443","8.767","6.255","88.8","0.2044","11.565","6.864","92","0.431"
"5/8/2010 1:00","40306.04167","40306","0.041666667","9.485","6.306","89.3","0.2451","8.767","6.204","89.1","0.1986","11.419","6.914","92.4","0.4317"
"5/8/2010 2:00","40306.08333","40306","0.083333333","9.485","6.408","89.3","0.248","8.792","6.382","88.8","0.1942","11.346","6.839","92.1","0.4317"
"5/8/2010 3:00","40306.125","40306","0.125","9.485","6.306","89.6","0.2451","8.767","6.255","89.1","0.1906","11.273","6.636","92.7","0.4317"
"5/8/2010 4:00","40306.16667","40306","0.166666667","9.509","6.433","90.7","0.2429","8.767","6.357","90.4","0.187","11.224","6.813","93.9","0.4317"
"5/8/2010 5:00","40306.20833","40306","0.208333333","9.509","6.153","91","0.2407","8.767","6.128","90.7","0.1848","11.2","6.357","94.2","0.4325"
"5/8/2010 6:00","40306.25","40306","0.25","9.534","6.382","91.3","0.2385","8.767","6.23","91.1","0.1833","11.2","6.509","94.5","0.4325"
"5/8/2010 7:00","40306.29167","40306","0.291666667","9.558","8.568","91.5","0.2385","8.767","7.695","91.4","0.1833","11.224","9.114","94.2","0.4325"
"5/8/2010 8:00","40306.33333","40306","0.333333333","9.731","10.051","86.2","0.2392","8.792","9.41","87.8","0.1826","11.2","10.173","88.2","0.4325"
"5/8/2010 9:00","40306.375","40306","0.375","10.149","13.088","73.8","0.2349","8.841","11.078","76.7","0.1811","11.224","13.401","73.8","0.4317"
