"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"6/1/2010 0:00","40330","40330","0","18.057","19.508","91.7","0.1463","15.557","19.579","91.7","0.0388","19.912","19.96","94.7","0.4136"
"6/1/2010 1:00","40330.04167","40330","0.041666667","17.938","19.294","92","0.1521","15.581","19.436","92.1","0.0366","19.746","19.627","95.1","0.4136"
"6/1/2010 2:00","40330.08333","40330","0.083333333","17.867","18.557","92.2","0.1928","15.629","18.604","92.2","0.1608","19.627","18.771","95.3","0.415"
"6/1/2010 3:00","40330.125","40330","0.125","17.819","18.438","92.4","0.2008","15.724","18.58","92.4","0.171","19.46","18.818","95.5","0.4165"
"6/1/2010 4:00","40330.16667","40330","0.166666667","17.724","18.2","92.6","0.2116","15.772","18.461","92.6","0.1659","19.294","18.557","95.7","0.4157"
"6/1/2010 5:00","40330.20833","40330","0.208333333","17.653","18.129","92.8","0.2044","15.796","18.295","92.8","0.1448","19.127","18.509","95.9","0.415"
"6/1/2010 6:00","40330.25","40330","0.25","17.534","18.485","92.9","0.2","15.772","18.366","92.9","0.1354","18.985","18.913","96.1","0.4143"
"6/1/2010 7:00","40330.29167","40330","0.291666667","17.51","19.318","93","0.2","15.724","18.699","93","0.1296","18.937","19.865","96.1","0.4143"
"6/1/2010 8:00","40330.33333","40330","0.333333333","17.677","19.056","87.6","0.2029","15.7","17.867","89","0.1259","19.08","19.27","88.4","0.4143"
"6/1/2010 9:00","40330.375","40330","0.375","17.915","22.345","73.9","0.1993","15.676","19.817","71.6","0.1209","19.294","23.424","71.7","0.4136"
"6/1/2010 10:00","40330.41667","40330","0.416666667","18.295","24.122","56.5","0.1942","15.652","21.987","57.9","0.1165","19.651","24.436","56.6","0.4128"
"6/1/2010 11:00","40330.45833","40330","0.458333333","18.723","26.061","47","0.1891","15.652","23.785","47","0.1129","20.841","26.256","47.3","0.4121"
"6/1/2010 12:00","40330.5","40330","0.5","19.08","26.5","38.4","0.1848","15.676","24.726","40.8","0.1092","22.729","26.378","41.4","0.4128"
"6/1/2010 13:00","40330.54167","40330","0.541666667","19.746","27.949","34.2","0.1797","15.748","25.137","36","0.1049","23.328","27.235","37.9","0.4121"
"6/1/2010 14:00","40330.58333","40330","0.583333333","20.341","28.468","32.7","0.1732","15.819","25.598","35.4","0.102","23.328","27.604","35","0.4114"
"6/1/2010 15:00","40330.625","40330","0.625","20.865","28.965","34","0.1688","15.891","25.428","35.6","0.0983","23.978","26.965","36.5","0.4114"
"6/1/2010 16:00","40330.66667","40330","0.666666667","21.175","28.32","35.5","0.1601","15.939","25.016","38.6","0.0954","23.28","26.158","39.5","0.4114"
"6/1/2010 17:00","40330.70833","40330","0.708333333","21.199","27.136","34.7","0.155","15.986","25.817","36.7","0.0933","22.369","25.453","37.5","0.4107"
"6/1/2010 18:00","40330.75","40330","0.75","20.984","25.355","35.8","0.1506","16.01","25.428","35","0.0904","21.604","24.992","36.9","0.4099"
"6/1/2010 19:00","40330.79167","40330","0.791666667","20.579","22.226","42.7","0.1485","16.034","24.363","40.3","0.0896","21.008","23.208","42.4","0.4099"
"6/1/2010 20:00","40330.83333","40330","0.833333333","19.984","20.031","47.9","0.1456","16.034","21.915","43.4","0.0874","20.531","20.436","48.9","0.4099"
"6/1/2010 21:00","40330.875","40330","0.875","19.341","17.843","54.9","0.1448","16.01","19.651","54.2","0.0867","20.007","18.343","60.6","0.4099"
"6/1/2010 22:00","40330.91667","40330","0.916666667","18.652","16.534","62.4","0.1448","15.963","18.699","59.5","0.0853","19.413","17.51","66.5","0.4099"
"6/1/2010 23:00","40330.95833","40330","0.958333333","18.057","15.891","67.7","0.1441","15.891","17.486","63.5","0.0845","18.866","16.392","68.4","0.4099"
"6/2/2010 0:00","40331","40331","0","17.486","14.984","71.7","0.1434","15.796","16.32","69.5","0.0838","18.366","15.557","75.4","0.4099"
"6/2/2010 1:00","40331.04167","40331","0.041666667","16.987","13.93","76.1","0.1434","15.7","15.819","72.1","0.0831","17.843","15.031","77.1","0.4092"
"6/2/2010 2:00","40331.08333","40331","0.083333333","16.534","13.04","77.4","0.1426","15.581","14.984","74.2","0.0824","17.415","14.721","79.9","0.4092"
"6/2/2010 3:00","40331.125","40331","0.125","16.153","12.92","79.8","0.1419","15.461","14.409","74.9","0.0816","17.011","14.29","80.4","0.4092"
"6/2/2010 4:00","40331.16667","40331","0.166666667","15.819","12.63","82.4","0.139","15.342","14.122","77.8","0.0809","16.701","13.449","84.3","0.4092"
"6/2/2010 5:00","40331.20833","40331","0.208333333","15.533","12.823","83.9","0.1405","15.223","13.906","80.4","0.0809","16.415","14.122","86.9","0.4092"
"6/2/2010 6:00","40331.25","40331","0.25","15.342","15.533","83.7","0.139","15.127","15.461","81.9","0.0802","16.225","18.889","81.2","0.4092"
"6/2/2010 7:00","40331.29167","40331","0.291666667","15.461","20.889","76.5","0.1412","15.055","17.962","78.9","0.0795","16.392","21.963","70.4","0.4092"
"6/2/2010 8:00","40331.33333","40331","0.333333333","15.915","23.4","66.1","0.1412","15.079","21.056","73.5","0.078","16.868","23.978","64.1","0.4092"
"6/2/2010 9:00","40331.375","40331","0.375","16.582","25.162","59.1","0.1383","15.175","22.896","65.2","0.0758","17.558","25.38","60.1","0.4092"
"6/2/2010 10:00","40331.41667","40331","0.416666667","17.486","26.304","59.4","0.1325","15.342","24.484","64.1","0.0744","18.628","26.598","60.3","0.4092"
"6/2/2010 11:00","40331.45833","40331","0.458333333","18.39","26.036","55.2","0.1281","15.509","24.219","58.3","0.0715","20.126","25.501","56.2","0.4092"
"6/2/2010 12:00","40331.5","40331","0.5","18.985","27.456","56.8","0.1267","15.652","24.774","61.2","0.0693","21.199","26.744","60","0.4092"
"6/2/2010 13:00","40331.54167","40331","0.541666667","19.555","26.085","57.6","0.123","15.796","24.412","61","0.0678","21.843","26.012","59.7","0.4092"
"6/2/2010 14:00","40331.58333","40331","0.583333333","19.77","22.417","69.7","0.1252","15.915","21.628","72","0.0657","21.963","22.465","70.9","0.4107"
"6/2/2010 15:00","40331.625","40331","0.625","19.674","21.748","86.1","0.1281","15.986","21.127","88.2","0.0664","21.772","21.939","89.9","0.4121"
"6/2/2010 16:00","40331.66667","40331","0.666666667","19.555","21.342","88.6","0.131","16.01","20.817","90.3","0.0664","21.581","21.437","92.2","0.4128"
"6/2/2010 17:00","40331.70833","40331","0.708333333","19.46","20.317","89.9","0.261","16.082","20.126","91.3","0.2189","21.342","20.531","93","0.4237"
"6/2/2010 18:00","40331.75","40331","0.75","19.484","19.96","90.9","0.2698","16.558","19.841","91.9","0.1971","21.175","20.293","94.1","0.4252"
"6/2/2010 19:00","40331.79167","40331","0.791666667","19.365","19.651","91.6","0.2589","16.82","19.389","92.3","0.2037","20.913","19.698","94.7","0.4252"
"6/2/2010 20:00","40331.83333","40331","0.833333333","19.175","18.747","91.7","0.2487","16.82","18.604","92.5","0.1986","20.65","19.127","94.8","0.4266"
"6/2/2010 21:00","40331.875","40331","0.875","18.985","18.438","91.1","0.2472","16.749","18.319","92.3","0.1906","20.388","18.866","93.3","0.4237"
"6/2/2010 22:00","40331.91667","40331","0.916666667","18.794","17.605","91.4","0.2538","16.63","17.629","92.3","0.1935","20.079","17.748","93.7","0.4281"
"6/2/2010 23:00","40331.95833","40331","0.958333333","18.604","17.653","92.1","0.2552","16.534","17.701","92.5","0.2095","19.817","18.033","94.9","0.4259"
"6/3/2010 0:00","40332","40332","0","18.414","17.439","92.2","0.2465","16.487","17.32","92.7","0.1978","19.555","17.819","95","0.4245"
"6/3/2010 1:00","40332.04167","40332","0.041666667","18.271","17.13","91.5","0.2472","16.392","17.106","92.7","0.1906","19.341","17.558","94.1","0.4237"
"6/3/2010 2:00","40332.08333","40332","0.083333333","18.129","16.892","91.7","0.2451","16.296","16.796","92.9","0.1848","19.151","17.415","94.1","0.423"
"6/3/2010 3:00","40332.125","40332","0.125","17.986","16.32","91.6","0.2436","16.225","16.368","92.8","0.1811","18.937","16.844","93.6","0.423"
"6/3/2010 4:00","40332.16667","40332","0.166666667","17.843","16.32","91.7","0.2378","16.129","16.392","92.6","0.1768","18.747","16.63","94.2","0.4223"
"6/3/2010 5:00","40332.20833","40332","0.208333333","17.701","16.392","91.4","0.2356","16.034","16.153","92.3","0.1739","18.533","16.773","93.5","0.4223"
"6/3/2010 6:00","40332.25","40332","0.25","17.582","16.939","90.3","0.2378","15.963","16.296","92.2","0.1702","18.366","18.295","90.7","0.4223"
"6/3/2010 7:00","40332.29167","40332","0.291666667","17.534","18.652","88","0.2392","15.891","16.987","91.9","0.1673","18.224","19.127","88.9","0.4216"
"6/3/2010 8:00","40332.33333","40332","0.333333333","17.653","19.841","83.8","0.2363","15.867","17.653","88.9","0.1644","18.224","19.746","84.8","0.4216"
"6/3/2010 9:00","40332.375","40332","0.375","17.819","19.508","83.4","0.2327","15.843","18.01","87.4","0.1615","18.39","19.793","84.3","0.4208"
"6/3/2010 10:00","40332.41667","40332","0.416666667","17.986","20.698","79","0.2305","15.843","18.557","87.7","0.1594","18.604","20.936","81.8","0.4208"
"6/3/2010 11:00","40332.45833","40332","0.458333333","18.2","21.461","75.9","0.2291","15.867","19.651","82.9","0.1564","18.866","21.7","77.8","0.4187"
