"datetime","excel_datetime_code","excel_day","excel_time","field_soil_temp_c","field_air_temp_c","field_rh","field_soil_wc","forest_soil_temp_c","forest_air_temp_c","forest_rh","forest_soil_wc","pond_soil_temp_c","pond_air_temp_c","pond_rh","pond_soil_wc"
"11/5/2009 4:00","40122.16667","40122","0.166666667","6.357","2.557","92.7","0.2581","7.192","3.301","91","0.1739","6.509","2.93","94.6","0.4477"
"11/5/2009 5:00","40122.20833","40122","0.208333333","6.204","2.61","92.9","0.2596","7.167","3.116","90.2","0.1739","6.408","2.903","94.7","0.4477"
"11/5/2009 6:00","40122.25","40122","0.25","6.102","2.45","93","0.2596","7.142","3.116","89.7","0.1739","6.306","2.93","94.5","0.4477"
"11/5/2009 7:00","40122.29167","40122","0.291666667","6.077","2.85","92.9","0.2596","7.116","3.274","89.5","0.1739","6.23","3.142","94","0.4477"
"11/5/2009 8:00","40122.33333","40122","0.333333333","6.051","3.38","91.5","0.2443","7.091","3.459","88.5","0.1739","6.179","3.643","92.9","0.447"
"11/5/2009 9:00","40122.375","40122","0.375","6.128","4.662","90.9","0.2581","7.066","4.402","88.9","0.1739","6.153","4.921","93.1","0.4477"
"11/5/2009 10:00","40122.41667","40122","0.416666667","6.306","5.128","89.1","0.2596","7.066","4.973","87.1","0.1732","6.255","5.231","91.2","0.4477"
"11/5/2009 11:00","40122.45833","40122","0.458333333","6.535","6.737","83.2","0.2545","7.091","6.204","80.6","0.1724","6.458","6.763","85","0.4477"
"11/5/2009 12:00","40122.5","40122","0.5","6.839","6.458","75","0.2494","7.167","6.026","73.6","0.1717","6.788","6.839","76.3","0.4477"
"11/5/2009 13:00","40122.54167","40122","0.541666667","7.091","5.642","75.4","0.2494","7.242","4.532","75","0.1717","7.217","6.281","77.9","0.447"
"11/5/2009 14:00","40122.58333","40122","0.583333333","7.192","7.091","69.9","0.2443","7.242","6.636","69.3","0.171","7.795","7.92","71.1","0.4477"
"11/5/2009 15:00","40122.625","40122","0.625","7.192","5.745","73.5","0.2458","7.242","5.591","73.3","0.1702","8.22","6.204","73.9","0.4477"
"11/5/2009 16:00","40122.66667","40122","0.666666667","7.091","5.462","69.5","0.2429","7.217","5.668","68.3","0.1695","8.145","5.693","71.1","0.4477"
"11/5/2009 17:00","40122.70833","40122","0.708333333","6.889","3.906","66.9","0.2407","7.167","4.298","66","0.1695","7.845","4.402","68.9","0.4484"
"11/5/2009 18:00","40122.75","40122","0.75","6.661","3.195","72.6","0.2392","7.091","3.958","70.7","0.1688","7.444","3.827","74.3","0.4484"
"11/5/2009 19:00","40122.79167","40122","0.791666667","6.408","2.155","76.7","0.2378","7.041","3.38","72.6","0.1688","7.041","2.557","78.1","0.4484"
"11/5/2009 20:00","40122.83333","40122","0.833333333","6.179","2.021","79.2","0.2378","6.965","2.503","75.8","0.1681","6.661","2.101","80.9","0.4492"
"11/5/2009 21:00","40122.875","40122","0.875","5.975","0.467","82.3","0.2349","6.889","2.021","78.4","0.1681","6.306","0.907","84.7","0.4492"
"11/5/2009 22:00","40122.91667","40122","0.916666667","5.745","0.962","80.1","0.2349","6.813","1.724","74.9","0.1681","5.949","0.439","81.8","0.4492"
"11/5/2009 23:00","40122.95833","40122","0.958333333","5.514","1.724","78.5","0.2356","6.737","2.155","73.7","0.1681","5.591","2.128","81.4","0.4499"
"11/6/2009 0:00","40123","40123","0","5.36","1.588","76.7","0.2349","6.661","2.074","73.9","0.1673","5.334","2.128","78.3","0.4499"
"11/6/2009 1:00","40123.04167","40123","0.041666667","5.282","1.724","75.8","0.2356","6.611","2.128","73.9","0.1673","5.179","2.074","77.9","0.4499"
"11/6/2009 2:00","40123.08333","40123","0.083333333","5.257","1.561","73.1","0.2349","6.56","1.967","71.7","0.1673","5.128","1.994","74.9","0.4506"
"11/6/2009 3:00","40123.125","40123","0.125","5.231","1.017","70.2","0.2349","6.509","1.615","68.6","0.1673","5.076","1.615","71.5","0.4506"
"11/6/2009 4:00","40123.16667","40123","0.166666667","5.205","0.715","71","0.2342","6.484","1.344","69","0.1666","5.024","0.962","72.6","0.4506"
"11/6/2009 5:00","40123.20833","40123","0.208333333","5.102","-1.184","73.9","0.2313","6.433","0.273","72.1","0.1666","4.869","-0.087","75.3","0.4506"
"11/6/2009 6:00","40123.25","40123","0.25","4.921","-2.044","78.7","0.2298","6.357","-1.241","75.7","0.1666","4.636","-2.275","79.8","0.4521"
"11/6/2009 7:00","40123.29167","40123","0.291666667","4.662","-2.101","82.8","0.2291","6.281","-1.412","79.9","0.1666","4.35","-2.159","86.2","0.4521"
"11/6/2009 8:00","40123.33333","40123","0.333333333","4.428","-0.591","83.3","0.2298","6.23","-0.395","81.4","0.1659","4.063","-0.901","86.5","0.4521"
"11/6/2009 9:00","40123.375","40123","0.375","4.298","2.236","75.1","0.2327","6.153","1.534","75.8","0.1666","3.88","2.503","77.5","0.4513"
"11/6/2009 10:00","40123.41667","40123","0.416666667","4.324","3.827","65.9","0.2342","6.153","2.396","66.5","0.1673","3.932","3.036","68.3","0.4521"
"11/6/2009 11:00","40123.45833","40123","0.458333333","4.558","3.932","61.2","0.2349","6.179","3.722","62.9","0.1666","4.298","3.564","62.7","0.4521"
"11/6/2009 12:00","40123.5","40123","0.5","5.102","4.895","56.1","0.2356","6.306","3.564","58.2","0.1673","4.895","5.488","55.8","0.4513"
"11/6/2009 13:00","40123.54167","40123","0.541666667","5.693","5.488","55.2","0.2349","6.509","4.402","56.4","0.1666","5.77","6.382","55","0.4513"
"11/6/2009 14:00","40123.58333","40123","0.583333333","6","4.454","59.5","0.2327","6.636","4.532","59.9","0.1659","6.813","6.153","57.7","0.4513"
"11/6/2009 15:00","40123.625","40123","0.625","6","3.67","63","0.232","6.661","3.932","62.1","0.1652","7.444","4.999","61.8","0.4513"
"11/6/2009 16:00","40123.66667","40123","0.666666667","5.847","3.221","65.6","0.2313","6.636","3.538","64","0.1652","7.368","3.591","66.4","0.4513"
"11/6/2009 17:00","40123.70833","40123","0.708333333","5.693","2.289","69.1","0.2305","6.585","2.61","68.2","0.1652","7.041","1.967","72.5","0.4513"
"11/6/2009 18:00","40123.75","40123","0.75","5.437","0.934","74.5","0.2291","6.535","1.751","75.1","0.1644","6.611","0.989","79","0.4513"
"11/6/2009 19:00","40123.79167","40123","0.791666667","5.102","0.852","79.2","0.2284","6.484","1.398","77.9","0.1644","6.128","0.301","85.9","0.4513"
"11/6/2009 20:00","40123.83333","40123","0.833333333","4.818","0.962","76.5","0.2284","6.458","1.697","76.6","0.1644","5.642","0.825","83.3","0.4521"
"11/6/2009 21:00","40123.875","40123","0.875","4.584","0.88","75.7","0.2276","6.408","1.344","77.3","0.1637","5.282","0.051","85.4","0.4513"
"11/6/2009 22:00","40123.91667","40123","0.916666667","4.402","0.163","77.8","0.2269","6.357","1.017","78.8","0.1637","4.973","-0.788","86.1","0.4521"
"11/6/2009 23:00","40123.95833","40123","0.958333333","4.22","-0.845","82.6","0.2262","6.306","-0.059","82.4","0.1637","4.688","-1.156","88.6","0.4521"
"11/7/2009 0:00","40124","40124","0","4.063","-0.115","85.5","0.2276","6.255","0.218","83.8","0.1637","4.402","0.135","90.3","0.4521"
"11/7/2009 1:00","40124.04167","40124","0.041666667","3.985","3.089","84.4","0.2284","6.204","2.45","83.8","0.1644","4.246","2.45","89","0.4528"
"11/7/2009 2:00","40124.08333","40124","0.083333333","3.985","3.617","83.8","0.2291","6.204","3.591","84","0.1644","4.272","3.67","89","0.4528"
"11/7/2009 3:00","40124.125","40124","0.125","4.089","4.063","84.4","0.2298","6.23","4.141","84.1","0.1644","4.428","4.011","88.8","0.4528"
"11/7/2009 4:00","40124.16667","40124","0.166666667","4.246","3.433","85.5","0.2291","6.255","3.906","84.2","0.1644","4.61","2.664","89.3","0.4521"
"11/7/2009 5:00","40124.20833","40124","0.208333333","4.298","3.301","87.1","0.2298","6.306","3.88","85","0.1644","4.688","3.142","92.4","0.4521"
"11/7/2009 6:00","40124.25","40124","0.25","4.35","3.696","87","0.2298","6.331","3.854","86.3","0.1637","4.74","3.459","92.5","0.4521"
"11/7/2009 7:00","40124.29167","40124","0.291666667","4.402","2.823","87.9","0.2284","6.357","3.142","86.7","0.1637","4.792","1.859","92.9","0.4521"
"11/7/2009 8:00","40124.33333","40124","0.333333333","4.376","4.947","88.2","0.2298","6.382","4.402","87.2","0.1644","4.74","3.958","94","0.4521"
"11/7/2009 9:00","40124.375","40124","0.375","4.48","10.785","74","0.2327","6.433","9.928","77.3","0.1644","4.766","9.583","79.3","0.4521"
"11/7/2009 10:00","40124.41667","40124","0.416666667","4.818","13.473","60.1","0.2342","6.585","12.195","59.8","0.1644","4.999","12.509","64.4","0.4521"
"11/7/2009 11:00","40124.45833","40124","0.458333333","5.385","15.199","53.5","0.2356","6.839","14.888","52.9","0.1644","5.462","15.39","55.2","0.4521"
"11/7/2009 12:00","40124.5","40124","0.5","6.102","16.344","47.7","0.2356","7.192","15.223","47.8","0.1644","6.458","16.463","48","0.4513"
"11/7/2009 13:00","40124.54167","40124","0.541666667","6.788","16.177","47","0.2356","7.594","15.605","47.8","0.1637","7.519","16.701","47.7","0.4513"
"11/7/2009 14:00","40124.58333","40124","0.583333333","7.242","16.034","47.8","0.2349","7.87","16.01","49","0.163","8.693","17.106","46.5","0.4506"
"11/7/2009 15:00","40124.625","40124","0.625","7.444","15.39","51.2","0.2342","8.045","15.772","51.3","0.163","9.558","16.129","50.4","0.4506"
"11/7/2009 16:00","40124.66667","40124","0.666666667","7.469","15.031","53.7","0.2342","8.195","15.39","53.1","0.1623","9.78","15.438","54","0.4506"
"11/7/2009 17:00","40124.70833","40124","0.708333333","7.393","13.906","56.2","0.2327","8.295","14.84","55.2","0.1615","9.706","14.385","56.8","0.4499"
"11/7/2009 18:00","40124.75","40124","0.75","7.242","13.137","58.8","0.2313","8.344","14.314","57.1","0.1615","9.509","13.834","59.7","0.4499"
"11/7/2009 19:00","40124.79167","40124","0.791666667","7.041","12.147","62.6","0.2313","8.419","12.582","60.8","0.1615","9.262","12.944","63.2","0.4499"
"11/7/2009 20:00","40124.83333","40124","0.833333333","6.839","11.419","68.1","0.2305","8.444","11.807","67.7","0.1615","9.015","10.149","72","0.4492"
"11/7/2009 21:00","40124.875","40124","0.875","6.636","11.175","73","0.2298","8.444","11.904","71.4","0.1608","8.742","10.638","78.9","0.4492"
"11/7/2009 22:00","40124.91667","40124","0.916666667","6.484","11.662","74.8","0.2305","8.469","12.944","71.1","0.1608","8.469","11.759","78.9","0.4499"
"11/7/2009 23:00","40124.95833","40124","0.958333333","6.331","9.114","79.1","0.2298","8.494","10.467","75.6","0.1608","8.27","7.77","84.9","0.4499"
"11/8/2009 0:00","40125","40125","0","6.204","8.27","84.6","0.2291","8.519","9.583","81.2","0.1608","8.045","6.813","91.1","0.4499"
"11/8/2009 1:00","40125.04167","40125","0.041666667","6.026","9.213","85.8","0.2298","8.494","10.81","81.5","0.1608","7.77","6.99","92.9","0.4499"
"11/8/2009 2:00","40125.08333","40125","0.083333333","5.924","8.792","86.2","0.2305","8.494","10.858","80.5","0.1608","7.544","7.544","93.7","0.4499"
"11/8/2009 3:00","40125.125","40125","0.125","5.821","8.095","88","0.2291","8.519","9.731","81.7","0.1608","7.343","6","94","0.4499"
"11/8/2009 4:00","40125.16667","40125","0.166666667","5.668","6.509","89","0.2291","8.519","8.17","82.3","0.1608","7.116","5.539","94.8","0.4499"
"11/8/2009 5:00","40125.20833","40125","0.208333333","5.514","5.924","90.3","0.2327","8.494","7.116","85.5","0.1601","6.889","4.089","94.9","0.4499"
"11/8/2009 6:00","40125.25","40125","0.25","5.36","5.282","91.3","0.2334","8.444","5.334","87.2","0.1601","6.636","4.011","95.3","0.4506"
"11/8/2009 7:00","40125.29167","40125","0.291666667","5.205","4.194","91.8","0.2334","8.369","4.662","88.4","0.1601","6.382","3.749","95.5","0.4506"
"11/8/2009 8:00","40125.33333","40125","0.333333333","5.05","5.616","92","0.2342","8.27","5.719","88.9","0.1601","6.153","4.662","95.7","0.4506"
"11/8/2009 9:00","40125.375","40125","0.375","5.024","9.829","88.7","0.2342","8.22","8.941","86.2","0.1601","6.026","8.742","95.6","0.4506"
